periodo,cole_area_ubicacion,cole_bilingue,cole_caracter,cole_cod_mcpio_ubicacion,cole_jornada,cole_mcpio_ubicacion,cole_naturaleza,cole_nombre_establecimiento,estu_privado_libertad,punt_ingles,punt_matematicas,punt_sociales_ciudadanas,punt_c_naturales,punt_lectura_critica,punt_global
20152,URBANO,NO REPORTADO,NO REPORTADO,15455,SABATINA,MIRAFLORES,NO OFICIAL,LICEO MODERNO SAN SEBASTIAN,N,37.0,40.0,40.0,38.0,37.0,193.0
20194,URBANO,N,ACADÉMICO,15001,SABATINA,TUNJA,NO OFICIAL,COLEGIO DE EDUCACION FORMAL FLEXIBLE SAN MATEO,N,54.0,46.0,36.0,43.0,56.0,230.0
20152,URBANO,N,TÉCNICO,15135,COMPLETA,CAMPOHERMOSO,OFICIAL,I.E. NACIONALIZADA TECNICA AGROPECUARIA CAMPOHERMOSO,N,54.0,50.0,63.0,46.0,41.0,252.0
20162,URBANO,N,TÉCNICO,15810,COMPLETA,TIPACOQUE,OFICIAL,IE LUCAS CABALLERO CALDERON,N,44.0,54.0,50.0,51.0,55.0,261.0
20172,URBANO,N,TÉCNICO/ACADÉMICO,15238,COMPLETA,DUITAMA,OFICIAL,INSTITUTO TECNICO SANTO TOMAS DE AQUINO,N,54.0,62.0,54.0,55.0,59.0,286.0
20194,URBANO,N,ACADÉMICO,15109,COMPLETA,BUENAVISTA,OFICIAL,I.E. JOSE MARIA SILVA SALAZAR,N,37.0,39.0,40.0,47.0,56.0,224.0
20142,RURAL,N,ACADÉMICO,15600,MAÑANA,RAQUIRA,OFICIAL,I.E. NUESTRA SEÑORA DE LA CANDELARIA,N,43.0,41.0,36.0,40.0,33.0,190.0
20194,URBANO,N,TÉCNICO,15001,UNICA,TUNJA,OFICIAL,INSTITUTO TECNICO GONZALO SUAREZ RENDON,N,39.0,42.0,42.0,41.0,37.0,202.0
20152,URBANO,N,ACADÉMICO,15759,COMPLETA,SOGAMOSO,NO OFICIAL,COLEGIO NUESTRA SEÑORA DEL ROSARIO,N,52.0,52.0,60.0,51.0,47.0,262.0
20162,URBANO,N,TÉCNICO/ACADÉMICO,15759,MAÑANA,SOGAMOSO,OFICIAL,INSTITUCION EDUCATIVA POLITECNICO ALVARO GONZALEZ SANTANA,N,72.0,67.0,66.0,66.0,66.0,333.0
20162,URBANO,N,TÉCNICO/ACADÉMICO,15759,MAÑANA,SOGAMOSO,OFICIAL,INSTITUCION EDUCATIVA POLITECNICO ALVARO GONZALEZ SANTANA,N,63.0,71.0,60.0,64.0,60.0,318.0
20194,RURAL,N,TÉCNICO/ACADÉMICO,15232,MAÑANA,CHÍQUIZA,OFICIAL,I.E.T. SAN PEDRO DE IGUAQUE,N,47.0,39.0,45.0,52.0,46.0,228.0
20142,URBANO,N,TÉCNICO,15790,COMPLETA,TASCO,OFICIAL,I.E. JORGE GUILLERMO MOJICA MARQUEZ,N,44.0,40.0,32.0,34.0,38.0,183.0
20162,URBANO,N,TÉCNICO/ACADÉMICO,15223,MAÑANA,CUBARA,OFICIAL,I.E. TECNICA NACIONALIZADA PABLO VI,N,63.0,73.0,66.0,66.0,60.0,328.0
20152,URBANO,N,TÉCNICO/ACADÉMICO,15690,COMPLETA,SANTA MARIA,OFICIAL,I.E. TEC JACINTO VEGA,N,44.0,49.0,47.0,46.0,40.0,227.0
20162,URBANO,N,TÉCNICO,15533,COMPLETA,PAYA,OFICIAL,I.E. TECNICO SIMONA AMAYA,N,56.0,50.0,56.0,49.0,47.0,254.0
20194,URBANO,N,TÉCNICO/ACADÉMICO,15176,MAÑANA,CHIQUINQUIRÁ,OFICIAL,I.E. NORMAL SUPERIOR SOR JOSEFA DEL CASTILLO Y GUEVARA,N,50.0,63.0,66.0,55.0,73.0,316.0
20152,URBANO,N,ACADÉMICO,15572,TARDE,PUERTO BOYACA,OFICIAL,IE JOSE ANTONIO GALAN,N,41.0,60.0,56.0,56.0,54.0,277.0
20142,RURAL,N,ACADÉMICO,15244,COMPLETA,EL COCUY,OFICIAL,I.E. EL CARDON,N,49.0,47.0,44.0,52.0,41.0,231.0
20152,URBANO,N,ACADÉMICO,15238,MAÑANA,DUITAMA,NO OFICIAL,INST. GESTION INFORMATICA Y GUIA ACADEMICA - GIGA,N,38.0,50.0,47.0,44.0,45.0,229.0
20172,URBANO,NO REPORTADO,TÉCNICO,15001,COMPLETA,TUNJA,OFICIAL,INSTITUCION EDUCATIVA SAN JERONIMO EMILIANI,N,65.0,76.0,56.0,64.0,64.0,325.0
20172,URBANO,N,TÉCNICO/ACADÉMICO,15759,MAÑANA,SOGAMOSO,OFICIAL,INSTITUCION EDUCATIVA POLITECNICO ALVARO GONZALEZ SANTANA,N,67.0,67.0,68.0,67.0,58.0,326.0
20142,URBANO,N,TÉCNICO/ACADÉMICO,15238,COMPLETA,DUITAMA,OFICIAL,INSTITUTO TECNICO SANTO TOMAS DE AQUINO,N,60.0,74.0,66.0,74.0,58.0,337.0
20162,RURAL,N,TÉCNICO,15861,COMPLETA,VENTAQUEMADA,OFICIAL,IE PUENTE DE PIEDRA,N,39.0,48.0,43.0,52.0,43.0,229.0
20194,URBANO,N,TÉCNICO,15686,MAÑANA,SANTANA,OFICIAL,I.E. TECNICA ANTONIO RICAURTE,N,41.0,53.0,35.0,49.0,50.0,232.0
20142,URBANO,N,ACADÉMICO,15507,NOCHE,OTANCHE,OFICIAL,I.E. SAN IGNACIO DE LOYOLA,N,36.0,36.0,51.0,48.0,52.0,230.0
20172,URBANO,N,ACADÉMICO,15001,COMPLETA,TUNJA,NO OFICIAL,COLEGIO NUESTRA SEÑORA DEL ROSARIO,N,63.0,59.0,63.0,64.0,66.0,315.0
20162,RURAL,N,TÉCNICO,15861,COMPLETA,VENTAQUEMADA,OFICIAL,IE PUENTE DE PIEDRA,N,56.0,59.0,41.0,59.0,48.0,261.0
20172,URBANO,N,ACADÉMICO,15001,SABATINA,TUNJA,NO OFICIAL,COLEGIO DE EDUCACION FORMAL FLEXIBLE SAN MATEO,N,60.0,48.0,55.0,47.0,63.0,269.0
20162,URBANO,N,ACADÉMICO,15204,MAÑANA,COMBITA,OFICIAL,I.E. INTEGRADO,N,42.0,57.0,55.0,51.0,60.0,273.0
20194,URBANO,N,TÉCNICO/ACADÉMICO,15238,UNICA,DUITAMA,OFICIAL,COLEGIO GUILLERMO LEON VALENCIA,N,34.0,50.0,32.0,43.0,42.0,206.0
20152,URBANO,N,ACADÉMICO,15176,NOCHE,CHIQUINQUIRA,NO OFICIAL,COLEGIO BOLIVARIANO,N,50.0,30.0,46.0,50.0,50.0,222.0
20152,URBANO,N,TÉCNICO/ACADÉMICO,15759,MAÑANA,SOGAMOSO,NO OFICIAL,COLEGIO CELCO,N,46.0,65.0,65.0,61.0,61.0,308.0
20152,URBANO,N,TÉCNICO/ACADÉMICO,15759,TARDE,SOGAMOSO,OFICIAL,INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO,N,38.0,34.0,56.0,40.0,36.0,206.0
20162,URBANO,N,ACADÉMICO,15759,COMPLETA,SOGAMOSO,NO OFICIAL,LICEO DE LA PRESENTACION,N,69.0,62.0,60.0,64.0,65.0,317.0
20152,URBANO,N,TÉCNICO/ACADÉMICO,15759,MAÑANA,SOGAMOSO,OFICIAL,INSTITUCION EDUCATIVA COLEGIO DE SUGAMUXI,N,44.0,55.0,50.0,47.0,49.0,249.0
20194,URBANO,N,TÉCNICO/ACADÉMICO,15690,COMPLETA,SANTA MARÍA,OFICIAL,I.E. TEC JACINTO VEGA,N,50.0,55.0,60.0,54.0,49.0,271.0
20172,URBANO,N,TÉCNICO/ACADÉMICO,15759,MAÑANA,SOGAMOSO,NO OFICIAL,COLEGIO COOPERATIVO REYES PATRIA,N,61.0,64.0,75.0,54.0,63.0,319.0
20172,URBANO,N,ACADÉMICO,15776,COMPLETA,SUTAMARCHAN,OFICIAL,I.E. HECTOR JULIO GOMEZ,N,53.0,47.0,42.0,51.0,49.0,238.0
20162,URBANO,N,TÉCNICO/ACADÉMICO,15759,TARDE,SOGAMOSO,OFICIAL,INSTITUCION EDUCATIVA TECNICO INDUSTRIAL GUSTAVO JIMENEZ,N,63.0,53.0,56.0,55.0,58.0,280.0
20142,URBANO,N,TÉCNICO/ACADÉMICO,15514,COMPLETA,PAEZ,OFICIAL,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,N,48.0,52.0,39.0,49.0,47.0,234.0
20162,URBANO,NO REPORTADO,ACADÉMICO,15001,COMPLETA,TUNJA,NO OFICIAL,IE RAFAEL BERNAL JIMENEZ,N,76.0,64.0,73.0,65.0,71.0,344.0
20152,URBANO,N,TÉCNICO/ACADÉMICO,15516,MAÑANA,PAIPA,OFICIAL,I.E. TOMAS VASQUEZ RODRIGUEZ,N,53.0,52.0,60.0,55.0,53.0,274.0
20152,URBANO,N,TÉCNICO/ACADÉMICO,15759,TARDE,SOGAMOSO,OFICIAL,INSTITUCION EDUCATIVA TECNICO INDUSTRIAL GUSTAVO JIMENEZ,N,50.0,55.0,57.0,62.0,56.0,285.0
20142,URBANO,N,TÉCNICO/ACADÉMICO,15001,MAÑANA,TUNJA,OFICIAL,INSTITUTO DE EDUCACION MEDIA DIVERSIFICADA INEM CARLOS ARTURO TORRES,N,50.0,53.0,57.0,54.0,47.0,263.0
20194,URBANO,N,TÉCNICO/ACADÉMICO,15238,NOCHE,DUITAMA,OFICIAL,COLEGIO GUILLERMO LEON VALENCIA,N,31.0,47.0,46.0,35.0,50.0,217.0
20152,URBANO,N,ACADÉMICO,15001,COMPLETA,TUNJA,NO OFICIAL,COLEGIO MILITAR CORONEL JUAN JOSE RONDON,N,54.0,50.0,40.0,43.0,43.0,224.0
20194,URBANO,N,ACADÉMICO,15104,MAÑANA,BOYACÁ,OFICIAL,I.E. DE BOYACA,N,45.0,47.0,48.0,41.0,50.0,232.0
20142,URBANO,N,ACADÉMICO,15204,MAÑANA,COMBITA,OFICIAL,I.E. INTEGRADO,N,51.0,45.0,55.0,52.0,48.0,250.0
20194,URBANO,N,TÉCNICO/ACADÉMICO,15176,MAÑANA,CHIQUINQUIRÁ,OFICIAL,I.E. TECNICA PIO ALBERTO FERRO PEÑA,N,33.0,56.0,39.0,51.0,48.0,237.0
20194,URBANO,N,ACADÉMICO,15238,NOCHE,DUITAMA,NO OFICIAL,COLEGIO MAYOR LEON XIII,N,44.0,44.0,40.0,44.0,48.0,220.0
20152,URBANO,N,ACADÉMICO,15176,SABATINA,CHIQUINQUIRA,NO OFICIAL,CORPORACION SANTO DOMINGO,N,43.0,47.0,53.0,55.0,51.0,254.0
20152,URBANO,N,TÉCNICO,15001,MAÑANA,TUNJA,OFICIAL,INSTITUTO TECNICO GONZALO SUAREZ RENDON,N,52.0,60.0,52.0,62.0,44.0,272.0
20162,URBANO,NO REPORTADO,ACADÉMICO,15238,SABATINA,DUITAMA,OFICIAL,INSTITUTO TECNICO NUEVA FAMILIA.,N,37.0,41.0,44.0,42.0,44.0,211.0
20162,URBANO,N,TÉCNICO/ACADÉMICO,15322,MAÑANA,GUATEQUE,OFICIAL,I.E. VALLE DE TENZA,N,47.0,53.0,49.0,52.0,51.0,255.0
20142,URBANO,N,TÉCNICO/ACADÉMICO,15183,COMPLETA,CHITA,OFICIAL,I.E. JOSE MARIA POTIER,N,51.0,48.0,55.0,50.0,47.0,250.0
20142,URBANO,N,ACADÉMICO,15176,TARDE,CHIQUINQUIRA,OFICIAL,I.E. JOSE JOAQUIN CASAS,N,52.0,55.0,55.0,53.0,49.0,265.0
20142,URBANO,N,TÉCNICO/ACADÉMICO,15176,COMPLETA,CHIQUINQUIRA,OFICIAL,I.E. TECNICO INDUSTRIAL JULIO FLOREZ,N,52.0,40.0,38.0,39.0,36.0,197.0
20172,URBANO,N,TÉCNICO/ACADÉMICO,15466,COMPLETA,MONGUI,OFICIAL,IE TECNICA DE MONGUI,N,57.0,61.0,65.0,57.0,56.0,298.0
20152,URBANO,N,TÉCNICO/ACADÉMICO,15377,COMPLETA,LABRANZAGRANDE,OFICIAL,I.E. VALENTÍN GARCIA,N,43.0,46.0,33.0,54.0,45.0,222.0
20152,URBANO,N,TÉCNICO/ACADÉMICO,15176,TARDE,CHIQUINQUIRA,OFICIAL,I.E. TECNICA PIO ALBERTO FERRO PEÑA,N,49.0,57.0,54.0,54.0,57.0,275.0
20172,URBANO,N,TÉCNICO/ACADÉMICO,15001,MAÑANA,TUNJA,OFICIAL,INSTITUCIÓN EDUCATIVA LIBERTADOR SIMON BOLIVAR,N,57.0,59.0,55.0,59.0,56.0,286.0
20142,URBANO,N,TÉCNICO/ACADÉMICO,15646,MAÑANA,SAMACA,OFICIAL,I.E. TECNICA NACIONALIZADA DE SAMACA,N,62.0,63.0,59.0,66.0,52.0,301.0
20162,URBANO,N,ACADÉMICO,15238,COMPLETA,DUITAMA,NO OFICIAL,COLEGIO LA PRESENTACIÓN,N,48.0,60.0,57.0,56.0,59.0,287.0
20142,URBANO,N,ACADÉMICO,15572,TARDE,PUERTO BOYACA,OFICIAL,IE JOSE ANTONIO GALAN,N,51.0,48.0,49.0,37.0,55.0,238.0
20162,RURAL,N,TÉCNICO/ACADÉMICO,15814,COMPLETA,TOCA,OFICIAL,I.E. PLINIO MENDOZA NEIRA,N,48.0,52.0,43.0,40.0,40.0,221.0
20194,URBANO,N,ACADÉMICO,15238,COMPLETA,DUITAMA,NO OFICIAL,COLEGIO SALESIANO,N,57.0,68.0,60.0,55.0,57.0,299.0
20152,URBANO,N,TÉCNICO,15236,COMPLETA,CHIVOR,OFICIAL,I.E.T. AGROPECUARIO LA ESMERALDA,N,53.0,63.0,52.0,56.0,51.0,277.0
20152,URBANO,N,TÉCNICO/ACADÉMICO,15238,MAÑANA,DUITAMA,OFICIAL,COLEGIO GUILLERMO LEON VALENCIA,N,55.0,58.0,56.0,50.0,49.0,267.0
20172,URBANO,N,TÉCNICO/ACADÉMICO,15759,MAÑANA,SOGAMOSO,OFICIAL,INSTITUCION EDUCATIVA POLITECNICO ALVARO GONZALEZ SANTANA,N,58.0,58.0,68.0,64.0,59.0,310.0
20172,URBANO,N,TÉCNICO/ACADÉMICO,15001,MAÑANA,TUNJA,NO OFICIAL,COLEGIO CORPORACION SANTO DOMINGO,N,77.0,55.0,46.0,48.0,56.0,266.0
20194,URBANO,N,TÉCNICO,15686,MAÑANA,SANTANA,OFICIAL,I.E. TECNICA ANTONIO RICAURTE,N,46.0,65.0,65.0,62.0,66.0,315.0
20142,URBANO,N,TÉCNICO/ACADÉMICO,15759,MAÑANA,SOGAMOSO,NO OFICIAL,COLEGIO COMERCIAL ADVENTISTA DE SOGAMOSO CADES,N,73.0,59.0,59.0,56.0,55.0,292.0
20152,URBANO,N,TÉCNICO/ACADÉMICO,15759,NOCHE,SOGAMOSO,OFICIAL,INSTITUCION EDUCATIVA MAGDALENA,N,53.0,55.0,57.0,46.0,50.0,260.0
20142,URBANO,N,ACADÉMICO,15572,TARDE,PUERTO BOYACA,OFICIAL,I.E. ANTONIA SANTOS,N,43.0,37.0,29.0,41.0,40.0,186.0
20194,URBANO,N,ACADÉMICO,15001,COMPLETA,TUNJA,OFICIAL,COLEGIO DE BOYACA,N,59.0,77.0,39.0,59.0,58.0,292.0
20162,URBANO,N,TÉCNICO,15842,COMPLETA,UMBITA,OFICIAL,I.E. TECNICA SAN IGNACIO,N,58.0,55.0,51.0,54.0,58.0,274.0
20194,RURAL,N,ACADÉMICO,15778,COMPLETA,SUTATENZA,OFICIAL,I.E. LOS NARANJOS,N,54.0,37.0,47.0,53.0,55.0,242.0
20162,URBANO,N,TÉCNICO,15001,MAÑANA,TUNJA,OFICIAL,INSTITUTO TECNICO GONZALO SUAREZ RENDON,N,65.0,67.0,53.0,58.0,58.0,298.0
20194,URBANO,N,ACADÉMICO,15500,COMPLETA,OICATÁ,OFICIAL,I.E. NICOLAS CUERVO Y ROJAS,N,43.0,63.0,50.0,49.0,58.0,270.0
20162,URBANO,N,TÉCNICO/ACADÉMICO,15759,MAÑANA,SOGAMOSO,OFICIAL,INSTITUCION EDUCATIVA TECNICO INDUSTRIAL GUSTAVO JIMENEZ,N,61.0,67.0,58.0,57.0,61.0,305.0
20152,URBANO,N,TÉCNICO/ACADÉMICO,15599,COMPLETA,RAMIRIQUI,OFICIAL,I.E. TECNICA JOSE IGNACIO DE MARQUEZ,N,52.0,57.0,52.0,53.0,56.0,272.0
20172,URBANO,N,TÉCNICO/ACADÉMICO,15759,NOCHE,SOGAMOSO,OFICIAL,INSTITUCION EDUCATIVA MAGDALENA,N,37.0,30.0,33.0,32.0,42.0,172.0
20172,URBANO,N,ACADÉMICO,15001,COMPLETA,TUNJA,OFICIAL,COL. NUESTRA SEÑORA DE FÁTIMA,N,68.0,60.0,69.0,60.0,64.0,318.0
20172,URBANO,N,TÉCNICO/ACADÉMICO,15001,MAÑANA,TUNJA,NO OFICIAL,COLEGIO CORPORACION SANTO DOMINGO,N,33.0,33.0,45.0,33.0,43.0,190.0
20194,URBANO,N,TÉCNICO/ACADÉMICO,15759,MAÑANA,SOGAMOSO,OFICIAL,INSTITUCION EDUCATIVA COLEGIO DE SUGAMUXI,N,55.0,51.0,52.0,52.0,52.0,260.0
20162,URBANO,N,ACADÉMICO,15238,COMPLETA,DUITAMA,NO OFICIAL,COLEGIO SALESIANO,N,79.0,74.0,66.0,68.0,67.0,347.0
20162,URBANO,N,TÉCNICO/ACADÉMICO,15442,COMPLETA,MARIPI,OFICIAL,I.E. JORGE ELIECER GAITAN,N,52.0,49.0,52.0,60.0,60.0,277.0
20162,URBANO,N,TÉCNICO/ACADÉMICO,15001,MAÑANA,TUNJA,OFICIAL,ESCUELA NORMAL SUPERIOR SANTIAGO DE TUNJA,N,60.0,69.0,61.0,65.0,56.0,313.0
20172,URBANO,N,ACADÉMICO,15001,COMPLETA,TUNJA,NO OFICIAL,COLEGIO NUESTRA SEÑORA DEL ROSARIO,N,73.0,63.0,64.0,60.0,70.0,325.0
20172,URBANO,N,ACADÉMICO,15572,MAÑANA,PUERTO BOYACA,OFICIAL,IE SAN PEDRO CLAVER,N,48.0,40.0,43.0,37.0,44.0,208.0
20172,RURAL,N,TÉCNICO,15667,MAÑANA,SAN LUIS DE GACENO,OFICIAL,I.E. NUEVA ESPERANZA,N,52.0,54.0,59.0,63.0,62.0,295.0
20152,URBANO,N,ACADÉMICO,15001,COMPLETA,TUNJA,OFICIAL,COLEGIO DE BOYACA,N,55.0,63.0,50.0,52.0,50.0,269.0
20162,URBANO,N,TÉCNICO/ACADÉMICO,15176,MAÑANA,CHIQUINQUIRA,OFICIAL,I.E.T. COMERCIAL SAGRADO CORAZON DE JESUS,N,62.0,48.0,56.0,52.0,57.0,269.0
20162,URBANO,N,ACADÉMICO,15001,COMPLETA,TUNJA,OFICIAL,COLEGIO DE BOYACA,N,71.0,80.0,61.0,64.0,52.0,324.0
20172,URBANO,N,TÉCNICO/ACADÉMICO,15176,COMPLETA,CHIQUINQUIRA,OFICIAL,I.E. TECNICO INDUSTRIAL JULIO FLOREZ,N,67.0,71.0,67.0,67.0,66.0,338.0
20142,URBANO,NO REPORTADO,ACADÉMICO,15759,COMPLETA,SOGAMOSO,NO OFICIAL,CENTRO DE DESARROLLO HUMANO  CEDHU,N,63.0,69.0,69.0,69.0,58.0,330.0
20142,RURAL,N,TÉCNICO/ACADÉMICO,15646,MAÑANA,SAMACA,OFICIAL,I.E. TECNICA SALAMANCA,N,51.0,61.0,52.0,56.0,51.0,273.0
20194,URBANO,N,ACADÉMICO,15001,SABATINA,TUNJA,NO OFICIAL,COLEGIO DE EDUCACION FORMAL FLEXIBLE SAN MATEO,N,45.0,62.0,46.0,55.0,56.0,270.0
20162,RURAL,N,TÉCNICO/ACADÉMICO,15806,COMPLETA,TIBASOSA,OFICIAL,IE TECNICO INDUSTRIAL,N,41.0,70.0,55.0,66.0,56.0,301.0
20142,URBANO,N,TÉCNICO,15325,COMPLETA,GUAYATA,OFICIAL,I.E. TÉCNICA LAS MERCEDES,N,47.0,50.0,31.0,51.0,41.0,218.0
20162,URBANO,N,ACADÉMICO,15507,MAÑANA,OTANCHE,OFICIAL,I.E. SAN IGNACIO DE LOYOLA,N,46.0,43.0,33.0,51.0,40.0,211.0
20152,RURAL,NO REPORTADO,TÉCNICO,15646,COMPLETA,SAMACA,OFICIAL,I.E. TECNICA LA LIBERTAD,N,50.0,54.0,46.0,54.0,48.0,252.0
20162,URBANO,NO REPORTADO,ACADÉMICO,15001,MAÑANA,TUNJA,NO OFICIAL,COLEGIO INTEGRAL DE LOS ANDES,N,54.0,46.0,54.0,44.0,51.0,245.0
20194,URBANO,N,ACADÉMICO,15001,COMPLETA,TUNJA,OFICIAL,COLEGIO DE BOYACA,N,48.0,61.0,58.0,64.0,50.0,287.0
20172,URBANO,N,TÉCNICO/ACADÉMICO,15001,MAÑANA,TUNJA,OFICIAL,ESCUELA NORMAL SUPERIOR SANTIAGO DE TUNJA,N,51.0,61.0,55.0,61.0,60.0,293.0
20152,URBANO,N,TÉCNICO/ACADÉMICO,15001,MAÑANA,TUNJA,OFICIAL,I.E ANTONIO JOSE SANDOVAL GOMEZ,N,40.0,54.0,62.0,56.0,57.0,280.0
20152,URBANO,N,ACADÉMICO,15001,COMPLETA,TUNJA,NO OFICIAL,COLEGIO DE LA PRESENTACION TUNJA,N,88.0,80.0,74.0,72.0,69.0,374.0
20172,URBANO,N,TÉCNICO/ACADÉMICO,15001,MAÑANA,TUNJA,OFICIAL,INSTITUCIÓN EDUCATIVA LIBERTADOR SIMON BOLIVAR,N,43.0,52.0,54.0,50.0,47.0,251.0
20194,URBANO,N,TÉCNICO/ACADÉMICO,15244,COMPLETA,EL COCUY,OFICIAL,I.E. JOSE SANTOS GUTIERREZ,N,57.0,58.0,45.0,56.0,40.0,252.0
20194,RURAL,N,ACADÉMICO,15238,TARDE,DUITAMA,OFICIAL,INSTITUTO TECNICO SAN ANTONIO DE PADUA,N,46.0,67.0,49.0,57.0,58.0,284.0
20142,URBANO,N,TÉCNICO,15686,MAÑANA,SANTANA,OFICIAL,I.E. TECNICA ANTONIO RICAURTE,N,48.0,37.0,43.0,34.0,42.0,198.0
20152,URBANO,N,TÉCNICO/ACADÉMICO,15759,MAÑANA,SOGAMOSO,OFICIAL,INSTITUCION EDUCATIVA TECNICO INDUSTRIAL GUSTAVO JIMENEZ,N,50.0,65.0,57.0,70.0,63.0,313.0
20162,URBANO,N,TÉCNICO/ACADÉMICO,15469,COMPLETA,MONIQUIRA,OFICIAL,I.E. TECNICA ANTONIO NARIÑO,N,65.0,56.0,58.0,56.0,61.0,293.0
20172,URBANO,N,TÉCNICO/ACADÉMICO,15238,COMPLETA,DUITAMA,OFICIAL,COLEGIO TECNICO MUNICIPAL SIMON BOLIVAR,N,49.0,59.0,47.0,49.0,52.0,258.0
20142,URBANO,N,TÉCNICO/ACADÉMICO,15001,MAÑANA,TUNJA,OFICIAL,ESCUELA NORMAL SUPERIOR SANTIAGO DE TUNJA,N,54.0,45.0,47.0,51.0,62.0,257.0
20172,URBANO,N,ACADÉMICO,15572,MAÑANA,PUERTO BOYACA,OFICIAL,IE SAN PEDRO CLAVER,N,37.0,38.0,37.0,43.0,41.0,198.0
20194,URBANO,NO REPORTADO,ACADÉMICO,15176,MAÑANA,CHIQUINQUIRÁ,NO OFICIAL,GIMNASIO CAMPESTRE EL BOSQUE,N,38.0,46.0,41.0,39.0,47.0,214.0
20172,RURAL,N,TÉCNICO/ACADÉMICO,15806,COMPLETA,TIBASOSA,OFICIAL,IE TECNICO INDUSTRIAL,N,48.0,45.0,38.0,47.0,49.0,225.0
20152,URBANO,N,ACADÉMICO,15001,COMPLETA,TUNJA,OFICIAL,COLEGIO DE BOYACA,N,62.0,65.0,60.0,56.0,53.0,294.0
20172,URBANO,N,ACADÉMICO,15507,MAÑANA,OTANCHE,OFICIAL,I.E. SAN IGNACIO DE LOYOLA,N,47.0,47.0,34.0,37.0,44.0,205.0
20172,URBANO,N,TÉCNICO/ACADÉMICO,15047,COMPLETA,AQUITANIA,OFICIAL,I.E. TECNICA RAMON IGNACIO AVELLA,N,48.0,60.0,58.0,58.0,69.0,301.0
20162,URBANO,N,TÉCNICO,15835,COMPLETA,TURMEQUE,OFICIAL,I.E. TECNICA INDUSTRIAL,N,58.0,62.0,56.0,57.0,52.0,284.0
20162,URBANO,N,TÉCNICO/ACADÉMICO,15001,SABATINA,TUNJA,NO OFICIAL,COLEGIO CORPORACION SANTO DOMINGO,N,44.0,53.0,43.0,45.0,44.0,230.0
20162,URBANO,N,TÉCNICO/ACADÉMICO,15183,COMPLETA,CHITA,OFICIAL,I.E. JOSE MARIA POTIER,N,52.0,63.0,60.0,61.0,59.0,301.0
20162,RURAL,N,ACADÉMICO,15632,MAÑANA,SABOYA,OFICIAL,IE JOSE MARIA CORDOBA,N,36.0,38.0,39.0,41.0,45.0,203.0
20162,URBANO,N,TÉCNICO,15798,COMPLETA,TENZA,OFICIAL,I.E. TECNICA JOSE GABRIEL CARVAJAL GARCIA,N,54.0,55.0,52.0,50.0,43.0,251.0
20162,URBANO,N,TÉCNICO/ACADÉMICO,15759,MAÑANA,SOGAMOSO,NO OFICIAL,COLEGIO COOPERATIVO REYES PATRIA,N,72.0,77.0,69.0,69.0,62.0,347.0
20152,RURAL,N,ACADÉMICO,15861,COMPLETA,VENTAQUEMADA,OFICIAL,IE PANAMERICANO PUENTE BOYACA,N,54.0,40.0,62.0,52.0,53.0,260.0
20162,RURAL,N,TÉCNICO,15676,COMPLETA,SAN MIGUEL DE SEMA,OFICIAL,I.E. EL CHARCO,N,60.0,40.0,49.0,50.0,52.0,244.0
20194,RURAL,NO REPORTADO,TÉCNICO/ACADÉMICO,15469,COMPLETA,MONIQUIRÁ,OFICIAL,I.E. MARCO FIDEL SUÁREZ,N,39.0,43.0,34.0,40.0,39.0,195.0
20194,URBANO,N,TÉCNICO/ACADÉMICO,15322,UNICA,GUATEQUE,OFICIAL,I.E.TÉCNICA ENRIQUE OLAYA HERRERA,N,54.0,66.0,60.0,49.0,64.0,297.0
20172,URBANO,N,TÉCNICO,15572,MAÑANA,PUERTO BOYACA,NO OFICIAL,COLEGIO SANTA TERESITA,N,71.0,53.0,59.0,58.0,63.0,296.0
20194,URBANO,N,TÉCNICO/ACADÉMICO,15238,UNICA,DUITAMA,OFICIAL,COLEGIO TECNICO MUNICIPAL FRANCISCO DE PAULA SANTANDER,N,44.0,45.0,41.0,44.0,49.0,223.0
20142,URBANO,N,TÉCNICO/ACADÉMICO,15244,COMPLETA,EL COCUY,OFICIAL,I.E. JOSE SANTOS GUTIERREZ,N,48.0,50.0,46.0,48.0,51.0,243.0
20172,URBANO,N,TÉCNICO/ACADÉMICO,15176,MAÑANA,CHIQUINQUIRA,OFICIAL,I.E.T. COMERCIAL SAGRADO CORAZON DE JESUS,N,45.0,50.0,50.0,48.0,46.0,241.0
20194,URBANO,N,TÉCNICO,15299,COMPLETA,GARAGOA,OFICIAL,I.E. MARCO AURELIO BERNAL,N,29.0,43.0,30.0,32.0,38.0,176.0
20172,URBANO,N,TÉCNICO/ACADÉMICO,15001,MAÑANA,TUNJA,OFICIAL,GIMNASIO GRAN COLOMBIANO,N,54.0,62.0,61.0,60.0,58.0,299.0
20194,URBANO,N,TÉCNICO,15176,MAÑANA,CHIQUINQUIRÁ,NO OFICIAL,COLEGIO DE EDUCACION BASICA Y MEDIA TECNICA NUESTRA SEÑORA DE NAZARETH,N,69.0,54.0,74.0,60.0,73.0,328.0
